dataset_name,size_on_rses_gb,rses,on_tape
/GluGluToBulkGravitonToHHTo4B_M-500_narrow_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,33.04670996,"T1_US_FNAL_Tape,T2_US_Vanderbilt,T1_US_FNAL_Disk",True
/GluGluToHiggs0McontinToZZTo2e2mu_M125_GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,78.895402787,"T2_DE_RWTH,T1_RU_JINR_Disk,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_PL_Swierk,T2_DE_DESY,T2_IT_Legnaro,T2_US_Caltech,T2_BE_IIHE,T2_US_Vanderbilt,T1_FR_CCIN2P3_Disk,T2_IN_TIFR,T2_UA_KIPT,T2_US_Wisconsin,T2_US_Florida,T2_BE_UCL,T1_IT_CNAF_Disk,T1_US_FNAL_Disk,T2_UK_London_IC,T2_US_Purdue,T2_US_Nebraska,T2_HU_Budapest",True
/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,56.135127741,"T2_DE_RWTH,T1_RU_JINR_Disk,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_US_Florida,T2_US_Caltech,T2_BE_IIHE,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T2_US_Wisconsin",True
/GluGluToHiggs0PHf05ph0ToZZTo2e2mu_M125_GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,74.340698217,"T1_RU_JINR_Disk,T0_CH_CERN_Tape,T2_PL_Swierk,T2_IT_Legnaro,T2_US_UCSD,T2_US_Caltech,T2_BE_IIHE,T2_ES_CIEMAT,T2_IT_Pisa,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_US_Florida,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska",True
/GluGluToHiggs0PHf05ph0continToZZTo2mu2nu_M125_GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,47.861272342,"T2_US_Florida,T1_FR_CCIN2P3_Tape",True
/GluGluToHiggs0PL1ToZZTo2e2nu_M125_GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,76.562170536,"T1_RU_JINR_Disk,T2_FR_GRIF_IRFU,T2_IT_Legnaro,T2_US_Caltech,T2_BE_IIHE,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_US_Florida,T2_BE_UCL,T2_IT_Rome,T2_TR_METU,T1_US_FNAL_Disk,T2_US_Purdue,T1_FR_CCIN2P3_Tape,T2_US_Nebraska",True
/GluGluToHiggs0PMcontinToZZTo2e2mu_M125_10GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,60.821548931,"T2_DE_RWTH,T2_US_Florida,T2_US_Purdue,T1_IT_CNAF_Tape,T2_US_Wisconsin",True
/GluGluToHiggs0PMcontinToZZTo2e2tau_M125_10GaSM_TuneCP5_13TeV-mcfm701-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,64.178501625,"T2_DE_RWTH,T1_RU_JINR_Disk,T0_CH_CERN_Tape,T2_IT_Legnaro,T2_US_Caltech,T2_US_MIT,T2_BE_IIHE,T2_IT_Pisa,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_US_Florida,T1_US_FNAL_Disk,T2_US_Purdue,T2_FR_IPHC,T2_US_Nebraska,T2_ES_IFCA",True
/GluGluToRadionToHHTo2B2Tau_M-1000_TuneCP5_PSWeights_narrow_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,20.639542887,"T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_US_Florida,T2_CN_Beijing,T1_US_FNAL_Disk,T2_IN_TIFR,T2_US_Purdue",True
/GluGluToRadionToHHTo2B2Tau_M-320_TuneCP5_PSWeights_narrow_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,40.249283966,"T2_DE_RWTH,T1_RU_JINR_Disk,T2_FR_GRIF_LLR,T2_IT_Legnaro,T2_US_Florida,T2_BE_UCL,T2_US_Caltech,T2_US_MIT,T2_BE_IIHE,T1_US_FNAL_Disk,T2_UA_KIPT,T1_IT_CNAF_Tape,T2_HU_Budapest",True
/GluGluToRadionToHHTo2B2Tau_M-800_TuneCP5_PSWeights_narrow_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,39.88973957,"T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_US_Caltech,T2_TR_METU,T1_US_FNAL_Disk,T2_IN_TIFR,T2_US_Purdue",True
/GluGluToWWToMNTN_TuneCP5_13TeV_MCFM701_pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,450.283080669,"T0_CH_CERN_Tape,T2_US_Florida,T2_US_UCSD,T2_US_MIT,T2_RU_JINR,T2_IT_Pisa,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T2_US_Wisconsin",True
/GluGluToZHiggs0L1Zgf05ph0ToZZ_4LFilter_M125_TuneCP5_13TeV-jhugenv727-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,96.907973555,"T1_RU_JINR_Disk,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_PL_Swierk,T2_IT_Legnaro,T2_US_UCSD,T2_CH_CSCS,T2_US_MIT,T2_US_Caltech,T2_US_Vanderbilt,T2_IN_TIFR,T2_UA_KIPT,T2_US_Wisconsin,T2_US_Florida,T2_BE_UCL,T1_IT_CNAF_Disk,T2_KR_KISTI,T2_RU_JINR,T2_IT_Rome,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T2_HU_Budapest",True
/GluGlu_LFV_HToEMu_M120_TuneCP5_13TeV_PSweights_powheg_pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,9.697355493,"T1_US_FNAL_Tape,T2_RU_JINR,T2_IT_Pisa,T1_US_FNAL_Disk",True
/HPlusAndH_ToWHH_ToL4B_300_100_TuneCP5_PSWeights_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,66.081322682,"T1_US_FNAL_Tape,T2_US_MIT,T2_US_Wisconsin",True
/HPlusAndH_ToWHH_ToL4B_400_80_TuneCP5_PSWeights_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,63.126876848,"T2_US_Florida,T1_US_FNAL_Tape,T2_US_MIT,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/HPlusAndH_ToWHH_ToL4B_400_90_TuneCP5_PSWeights_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,67.437284373,"T0_CH_CERN_Tape,T2_FR_GRIF_IRFU,T2_US_UCSD,T2_US_Florida,T2_US_MIT,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Nebraska",True
/HToSSTo2Mu2Hadrons_MH125_MS0p6_ctauS1_TuneCP2_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,5.606598594,"T2_DE_RWTH,T2_CH_CSCS,T2_BE_UCL,T2_ES_CIEMAT,T1_DE_KIT_Tape,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/HToSSTo2Mu2Hadrons_MH125_MS0p9_ctauS0_TuneCP2_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,4.894604825,"T2_BR_UERJ,T2_US_Florida,T2_CH_CSCS,T2_IT_Bari,T2_ES_CIEMAT,T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape,T2_US_Wisconsin,T2_HU_Budapest",True
/HToSSTo2Mu2Hadrons_MH125_MS2_ctauS1_TuneCP2_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,3.397973604,"T0_CH_CERN_Tape,T1_US_FNAL_Disk",True
/HeavyNeutrino_trilepton_M-1500_V-0p01_e_NLO_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,16.140032359,"T1_US_FNAL_Tape,T2_US_MIT,T2_RU_JINR,T2_IT_Pisa,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/HeavyNeutrino_trilepton_M-450_V-0p01_tau_NLO_tauhFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,11.431230962,"T2_US_Florida,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Nebraska,T1_IT_CNAF_Tape,T2_US_Wisconsin",True
/HeavyNeutrino_trilepton_M-450_V-0p01_tau_NLO_triLightLepFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,14.389131703,"T0_CH_CERN_Tape,T2_FI_HIP,T2_US_Wisconsin",True
/HeavyNeutrino_trilepton_M-600_V-0p01_tau_NLO_triLightLepFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,12.821502901,"T2_US_Florida,T1_US_FNAL_Tape,T2_IN_TIFR,T2_US_Nebraska",True
/HeavyNeutrino_trilepton_M-60_V-0p01_tau_LO_triLightLepFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,51.036646642,"T2_FR_GRIF_LLR,T2_US_MIT,T2_US_Caltech,T2_US_Vanderbilt,T2_UA_KIPT,T2_US_Wisconsin,T2_US_Florida,T2_KR_KISTI,T2_RU_JINR,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T1_IT_CNAF_Tape,T2_HU_Budapest",True
/HeavyNeutrino_trilepton_M-900_V-0p01_tau_NLO_tauhFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,12.271148596,"T2_US_Florida,T2_US_MIT,T2_BR_SPRACE,T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape",True
/HeavyNeutrino_trilepton_VBF_M-1000_V-0p01_tau_NLO_triLightLepFilter_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,11.155229697,"T2_IT_Legnaro,T2_US_UCSD,T2_US_Florida,T1_US_FNAL_Tape,T2_US_MIT,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/Higgs0L1f05ph0ToWW_M-125_TuneCP5_13TeV-powheg-jhugen727-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,1256.47743192,"T2_US_UCSD,T1_IT_CNAF_Disk,T2_US_Vanderbilt,T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
