dataset_name,size_on_rses_gb,rses,on_tape
/VectorZPrimeToQQ_M-200_Pt-300_TuneCP5_14TeV-madgraph-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,60.710061264,"T0_CH_CERN_Tape,T2_FR_GRIF_IRFU,T2_US_Florida,T2_BE_UCL,T2_US_MIT,T2_IT_Pisa,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Wisconsin",True
/SingletTripletHDMToDisplacedL_M200deltaM20ctau1m_TuneCP5_14TeV-madgraph-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,122.133287101,"T2_US_MIT,T2_US_Caltech,T2_IT_Pisa,T1_UK_RAL_Tape,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Wisconsin",True
/HTo2LongLivedTo4mu_MH-125_MFF-25_CTau-1500mm_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,54.285687577,"T2_DE_RWTH,T2_IT_Legnaro,T2_US_UCSD,T2_US_MIT,T2_US_Caltech,T2_BE_IIHE,T1_DE_KIT_Tape,T1_US_FNAL_Disk,T2_US_Purdue",True
/VBFHToCC_M-125_TuneCP5_14TeV-powheg-pythia8/Run3Summer21MiniAOD-FlatPU0to70FEVT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,548.181382098,"T0_CH_CERN_Tape,T2_IT_Bari,T1_US_FNAL_Disk",True
/SUSYGluGluToBBHToBB_NarrowWidth_M-600_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,88.280929413,"T2_DE_RWTH,T2_PL_Swierk,T2_IT_Legnaro,T2_US_UCSD,T2_US_MIT,T2_CH_CERN,T2_BE_IIHE,T2_US_Caltech,T2_US_Vanderbilt,T2_UA_KIPT,T2_US_Florida,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Purdue,T1_IT_CNAF_Tape,T2_ES_IFCA",True
/BcToJpsi3Pi_TuneCP5_14TeV_pythia8_evtgen/Run3Summer21MiniAOD-Pilot_120X_mcRun3_2021_realistic_v5-v3/MINIAODSIM,51.911126816,"T0_CH_CERN_Tape,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/BsToJpsiPhi_KMuFilter_SoftQCDnonD_TuneCP5_14TeV-pythia8-evtgen/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,125.540438031,"T2_IT_Legnaro,T2_US_UCSD,T2_CH_CSCS,T2_US_Caltech,T2_US_MIT,T2_BE_IIHE,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_US_Florida,T2_RU_JINR,T1_DE_KIT_Tape,T1_US_FNAL_Disk,T2_US_Purdue,T2_HU_Budapest",True
/SingletTripletHDMToDisplacedL_M200deltaM20ctau30cm_TuneCP5_14TeV-madgraph-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,145.511902914,"T2_DE_RWTH,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_FR_GRIF_IRFU,T2_US_Caltech,T2_IT_Pisa,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T2_US_Wisconsin",True
/BdToKstarTauTau_KplusPiminusFilter_SoftQCDnonD_TuneCP5_14TeV-pythia8-evtgen/Run3Summer21MiniAOD-N1_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,165.271402257,"T2_DE_RWTH,T2_ES_IFCA,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_FR_GRIF_IRFU,T2_IT_Legnaro,T2_US_MIT,T2_BE_IIHE,T2_ES_CIEMAT,T2_IN_TIFR,T2_UA_KIPT,T2_BE_UCL,T1_IT_CNAF_Disk,T2_KR_KISTI,T2_IT_Rome,T2_CN_Beijing,T2_FR_IPHC,T2_HU_Budapest",True
/DoublePhoton_FlatPt-4000To5000/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,246.709613864,"T1_DE_KIT_Tape,T2_US_Wisconsin",True
/HTo2LongLivedTo4b_MH-350_MFF-160_CTau-500mm_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,57.015009109,"T2_DE_RWTH,T0_CH_CERN_Tape,T2_IT_Legnaro,T2_US_UCSD,T2_US_Florida,T2_US_MIT,T2_US_Caltech,T2_BE_IIHE,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Wisconsin",True
/HTo2LongLivedTo4b_MH-250_MFF-60_CTau-10000mm_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,52.001255666,"T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_US_Florida,T2_US_MIT,T2_US_Caltech,T2_BR_SPRACE,T2_US_Purdue,T2_US_Nebraska",True
/DoubleElectron_FlatPt-3000To4000/Run3Summer21MiniAOD-FlatPU0to70_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,43.126030668,"T1_DE_KIT_Disk,T1_US_FNAL_Disk,T1_UK_RAL_Disk",False
/DoublePhotonNoMaterial_FlatPt-500To1000/Run3Summer21MiniAOD-NoPUExt21ZM_Ext21ZM_NoMaterial_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,32.148786942,"T0_CH_CERN_Tape,T1_US_FNAL_Disk,T2_US_Purdue",True
/DoublePhotonNoMaterial_FlatPt-500To1000/Run3Summer21MiniAOD-FlatPU0to70Ext21ZM_Ext21ZM_NoMaterial_120X_mcRun3_2021_realistic_v5-v3/MINIAODSIM,882.943190136,"T0_CH_CERN_Tape,T2_US_Caltech",True
/GJet_Pt-10to40_DoubleEMEnriched_TuneCP5_14TeV_Pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,12459.882889284,"T2_PL_Swierk,T1_US_FNAL_Tape,T2_US_MIT,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska",True
/QCD_Pt-80to120_EMEnriched_TuneCP5_14TeV_pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,2342.02269825,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/SingleNeutrino_E-10-gun/Run3Summer21MiniAOD-SNB_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,1130.278680153,"T2_DE_RWTH,T2_IT_Legnaro,T2_US_UCSD,T2_US_Caltech,T2_US_MIT,T2_BE_IIHE,T2_IT_Pisa,T2_FI_HIP,T2_US_Vanderbilt,T2_US_Florida,T1_DE_KIT_Tape,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T2_HU_Budapest",True
/SinglePhoton_Pt-0To200-gun/Run3Summer21MiniAOD-NoPUFEVT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,205.999136995,"T2_HU_Budapest,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_IT_Legnaro,T2_US_Florida,T2_US_Caltech,T2_BE_IIHE,T2_IT_Pisa,T1_US_FNAL_Disk,T2_US_Nebraska,T2_US_Wisconsin,T2_ES_IFCA",True
/GJet_Pt-40toInf_DoubleEMEnriched_TuneCP5_14TeV_Pythia8/Run3Summer21MiniAOD-FlatPU0to70_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,3741.96496428,"T2_BE_IIHE,T1_DE_KIT_Tape,T2_US_Vanderbilt,T1_US_FNAL_Disk",True
/Single_Pion_gun_E_200to500_14TeV_pythia8/Run3Summer21MiniAOD-NoPURAWRECO_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,1238.569609597,"T2_DE_RWTH,T0_CH_CERN_Tape,T2_PL_Swierk,T2_FR_GRIF_IRFU,T2_IT_Legnaro,T2_US_UCSD,T2_US_Caltech,T2_US_MIT,T2_BE_IIHE,T2_US_Vanderbilt,T2_US_Wisconsin,T2_US_Florida,T2_RU_JINR,T1_US_FNAL_Disk,T2_PT_NCG_Lisbon,T2_US_Purdue,T2_US_Nebraska,T2_HU_Budapest",True
/DoublePhoton_FlatPt-5To500/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,8783.638231706,"T2_US_Florida,T1_US_FNAL_Tape,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/HTo2LongLivedTo4mu_MH-1000_MFF-450_CTau-10000mm_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,50.985038798,"T0_CH_CERN_Tape,T2_US_Florida,T2_US_MIT,T2_US_Purdue",True
/GJet_Pt-10to40_DoubleEMEnriched_TuneCP5_14TeV_Pythia8/Run3Summer21MiniAOD-FlatPU0to70_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,4382.501954256,"T2_BE_UCL,T1_US_FNAL_Tape,T1_US_FNAL_Disk,T2_US_Nebraska",True
/VBFHHTo4B_CV_1_C2V_2_C3_1_TuneCP5_14TeV-madgraph-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,186.906518638,"T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_FR_GRIF_IRFU,T2_US_Florida,T2_US_Caltech,T2_RU_JINR,T2_IT_Pisa,T1_US_FNAL_Disk,T2_IN_TIFR,T2_US_Purdue,T2_US_Nebraska,T2_US_Wisconsin",True
/HAHMHToAA_To2B2G_MA-55GeV_TuneCP5_14TeV-madgraph_pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,1052.769028894,"T2_ES_IFCA,T2_FR_GRIF_LLR,T2_IT_Legnaro,T2_CH_CSCS,T2_IT_Bari,T2_US_MIT,T2_US_Caltech,T2_US_UCSD,T2_ES_CIEMAT,T2_BR_SPRACE,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_BR_UERJ,T2_UK_SGrid_RALPP,T2_US_Florida,T2_BE_UCL,T1_IT_CNAF_Disk,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Purdue,T2_FR_IPHC,T2_HU_Budapest",False
/DoubleElectron_FlatPt-1000To1500/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,909.581187258,"T1_DE_KIT_Tape,T2_US_Vanderbilt",True
/TauGun_Pt-15to500_14TeV-pythia8/Run3Summer21MiniAOD-FlatPU0to70_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,589.823654096,"T0_CH_CERN_Tape,T1_US_FNAL_Disk",True
/QCD_Pt-300toInf_EMEnriched_TuneCP5_14TeV_pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,2506.699594676,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/SinglePion_Pt-0to200-gun/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,4656.456526053,"T0_CH_CERN_Tape,T1_IT_CNAF_Disk,T1_US_FNAL_Disk,T2_US_Wisconsin",True
/QCD_Pt-15to7000_TuneCP5_Flat_14TeV_pythia8/Run3Summer21MiniAOD-NZSNoPU_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,1936.557358298,"T0_CH_CERN_Tape,T1_US_FNAL_Disk,T2_IN_TIFR",True
