dataset_name,size_on_rses_gb,rses,on_tape
/BlackHole_BH2_MD4000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.296909808,"T1_RU_JINR_Tape,T2_US_Nebraska",True
/BlackHole_BH2_MD4000_MBH6000_n6_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.33097995,"T2_US_MIT,T1_DE_KIT_Tape",True
/BlackHole_BH2_MD5000_MBH7000_n6_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.360971962,"T1_US_FNAL_Tape,T1_US_FNAL_Disk",True
/BlackHole_BH2_MD6000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.368660474,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH2_MD6000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.449274262,"T1_RU_JINR_Tape,T2_US_Wisconsin",True
/BlackHole_BH2_MD7000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.439762978,"T1_UK_RAL_Tape,T2_US_Wisconsin",True
/BlackHole_BH2_MD7000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.33335566,"T1_UK_RAL_Tape,T2_US_Purdue",True
/BlackHole_BH2_MD8000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.36813768,"T2_US_Florida,T1_DE_KIT_Tape",True
/BlackHole_BH4_MD2000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.791875568,"T1_DE_KIT_Tape,T1_US_FNAL_Disk",True
/BlackHole_BH4_MD3000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,1.580084958,"T1_US_FNAL_Tape,T1_US_FNAL_Disk",True
